ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Contributor,Reference,Example_Reference
NP504-mca,mca,NP504,?,NP504-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP505-mca,mca,NP505,?,NP505-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP506-mca,mca,NP506,?,NP506-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP507-mca,mca,NP507,?,NP507-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP508-mca,mca,NP508,?,NP508-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP6-mca,mca,NP6,0,NP6-0,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires G 161",
NP610-mca,mca,NP610,A,NP610-A,"Not treated as such, but some examples: 245",,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP7-mca,mca,NP7,1,NP7-1,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires G 176",
NP710-mca,mca,NP710,C,NP710-C,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires G 153",
NP711-mca,mca,NP711,D,NP711-D,"Not explicitly stated, but it looks like obligatory marking",,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires G 150",
NP720-mca,mca,NP720,0,NP720-0,Not mentioned,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP730-mca,mca,NP730,0,NP730-0,Not mentioned,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP740-mca,mca,NP740,1,NP740-1,Collective only for plants/trees,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires G 151",
NP8-mca,mca,NP8,D,NP8-D,"Demonstratives, that distinguish gender, are used as 3rd person pronouns",,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires G 177",
NP810-mca,mca,NP810,B,NP810-B,"-I/-E distinguishes between semantic gender but also expesses syntactic gender used with demonstratives, only in singular",,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires G 152/153",
NP820-mca,mca,NP820,0,NP820-0,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP830-mca,mca,NP830,0,NP830-0,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP831-mca,mca,NP831,?,NP831-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP832-mca,mca,NP832,?,NP832-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP833-mca,mca,NP833,?,NP833-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP834-mca,mca,NP834,?,NP834-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP835-mca,mca,NP835,?,NP835-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP836-mca,mca,NP836,?,NP836-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP837-mca,mca,NP837,?,NP837-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP838-mca,mca,NP838,?,NP838-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP839-mca,mca,NP839,?,NP839-NK,,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires",
NP9-mca,mca,NP9,B,NP9-B,"Demonstratives, that distinguish number, are used as 3rd person pronouns",,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires G 177",
NP901-mca,mca,NP901,C,NP901-C,There are some spatial clitics more that can combine with verbs but also with postpositional phrases,,Simon van de Kerke 2013-10-01,"Gerzenstein, A. (1994) Lengua Maká Estudio descriptivo, Archivo de Lenguas Indoamericanas, Universidad de Buenos Aires G 123",
ARW1-mcb,mcb,ARW1,1,ARW1-1,,,Swintha Danielsen 2008-05-25,,
ARW1-1-03a-mcb,mcb,ARW1-1-03a,1,ARW1-1-03a-0,,,Swintha Danielsen 2008-05-25,,
ARW1-1-03b-mcb,mcb,ARW1-1-03b,1,ARW1-1-03b-0,,,Swintha Danielsen 2008-05-25,,
ARW1-1-05-mcb,mcb,ARW1-1-05,1,ARW1-1-05-1,,,Swintha Danielsen 2008-05-25,,
ARW1-1-06-mcb,mcb,ARW1-1-06,1,ARW1-1-06-1,,,Swintha Danielsen 2008-05-25,,
ARW1-1-07-mcb,mcb,ARW1-1-07,1,ARW1-1-07-0,,,Swintha Danielsen 2008-05-25,,
ARW1-1-08-mcb,mcb,ARW1-1-08,1,ARW1-1-08-0,,,Swintha Danielsen 2008-05-25,,
ARW1-1-09-mcb,mcb,ARW1-1-09,1,ARW1-1-09-1,,,Swintha Danielsen 2008-05-25,,
ARW1-1-09a-mcb,mcb,ARW1-1-09a,1,ARW1-1-09a-0,,,Swintha Danielsen 2008-05-25,,
ARW1-1-09b-mcb,mcb,ARW1-1-09b,1,ARW1-1-09b-0,,,Swintha Danielsen 2008-05-25,,
ARW1-1-10-mcb,mcb,ARW1-1-10,1,ARW1-1-10-0,,,Swintha Danielsen 2008-05-25,,
ARW1-1-11-mcb,mcb,ARW1-1-11,1,ARW1-1-11-0,,,Swintha Danielsen 2008-05-25,,
ARW1-1-12-mcb,mcb,ARW1-1-12,1,ARW1-1-12-0,nasalization of vowels is not phonemic,,Swintha Danielsen 2008-05-25,,
ARW1-1-13a-mcb,mcb,ARW1-1-13a,1,ARW1-1-13a-0,,,Swintha Danielsen 2008-05-25,,
ARW1-1-15-mcb,mcb,ARW1-1-15,1,ARW1-1-15-1,stress,,Swintha Danielsen 2008-05-25,,
ARW1-1-16-mcb,mcb,ARW1-1-16,1,ARW1-1-16-1,,,Swintha Danielsen 2008-05-25,,
ARW1-1-17-mcb,mcb,ARW1-1-17,1,ARW1-1-17-1,penultimate or antepunultimate syllable attracts stress,,Swintha Danielsen 2008-05-25,,
ARW1-1-18-mcb,mcb,ARW1-1-18,1,ARW1-1-18-0,,,Swintha Danielsen 2008-05-25,,
ARW1-2-02-mcb,mcb,ARW1-2-02,2,ARW1-2-02-1,,,Swintha Danielsen 2008-05-25,,
ARW1-2-03a-mcb,mcb,ARW1-2-03a,2,ARW1-2-03a-1,,,Swintha Danielsen 2008-05-25,,
ARW1-2-04-mcb,mcb,ARW1-2-04,2,ARW1-2-04-0,,,Swintha Danielsen 2008-05-25,,
ARW10-mcb,mcb,ARW10,1,ARW10-1,,,Swintha Danielsen 2008-05-25,,
ARW11-mcb,mcb,ARW11,0,ARW11-0,,,Swintha Danielsen 2008-05-25,,
ARW12-mcb,mcb,ARW12,0,ARW12-0,,,Swintha Danielsen 2008-05-25,,
ARW13-mcb,mcb,ARW13,1,ARW13-1,,,Swintha Danielsen 2008-05-25,,
ARW14-mcb,mcb,ARW14,?,ARW14-NK,,,Swintha Danielsen 2008-05-25,,
ARW15-mcb,mcb,ARW15,?,ARW15-NK,,,Swintha Danielsen 2008-05-25,,
ARW16-mcb,mcb,ARW16,1,ARW16-1,,,Swintha Danielsen 2008-05-25,,
ARW17-mcb,mcb,ARW17,?,ARW17-NK,,,Swintha Danielsen 2008-05-25,,
ARW18-mcb,mcb,ARW18,?,ARW18-NK,,,Swintha Danielsen 2008-05-25,,
ARW19-mcb,mcb,ARW19,1,ARW19-1,,,Swintha Danielsen 2008-05-25,,
ARW2-mcb,mcb,ARW2,1,ARW2-1,,,Swintha Danielsen 2008-05-25,,
ARW2-1-01-mcb,mcb,ARW2-1-01,1,ARW2-1-01-0,,,Swintha Danielsen 2008-05-25,,
ARW2-1-02a-mcb,mcb,ARW2-1-02a,1,ARW2-1-02a-0,,,Swintha Danielsen 2008-05-25,,
ARW2-1-03a-mcb,mcb,ARW2-1-03a,1,ARW2-1-03a-0,,,Swintha Danielsen 2008-05-25,,
ARW2-1-03b-mcb,mcb,ARW2-1-03b,1,ARW2-1-03b-0,,,Swintha Danielsen 2008-05-25,,
ARW2-1-05a-mcb,mcb,ARW2-1-05a,1,ARW2-1-05a-1,,,Swintha Danielsen 2008-05-25,,
ARW2-1-05b-mcb,mcb,ARW2-1-05b,1,ARW2-1-05b-0,,,Swintha Danielsen 2008-05-25,,
ARW2-1-05c-mcb,mcb,ARW2-1-05c,1,ARW2-1-05c-1,,,Swintha Danielsen 2008-05-25,,
ARW2-1-05d-mcb,mcb,ARW2-1-05d,1,ARW2-1-05d-0,,,Swintha Danielsen 2008-05-25,,
ARW2-1-06-mcb,mcb,ARW2-1-06,1,ARW2-1-06-0,,,Swintha Danielsen 2008-05-25,,
ARW2-1-07-mcb,mcb,ARW2-1-07,1,ARW2-1-07-0,,,Swintha Danielsen 2008-05-25,,
ARW2-2-01-mcb,mcb,ARW2-2-01,2,ARW2-2-01-1,,,Swintha Danielsen 2008-05-25,,
ARW2-2-01a-mcb,mcb,ARW2-2-01a,2,ARW2-2-01a-0,,,Swintha Danielsen 2008-05-25,,
ARW2-2-02-mcb,mcb,ARW2-2-02,2,ARW2-2-02-1,,,Swintha Danielsen 2008-05-25,,
ARW2-2-03-mcb,mcb,ARW2-2-03,2,ARW2-2-03-1,,,Swintha Danielsen 2008-05-25,,
ARW2-2-03a-mcb,mcb,ARW2-2-03a,2,ARW2-2-03a-0,,,Swintha Danielsen 2008-05-25,,
ARW2-2-04-mcb,mcb,ARW2-2-04,2,ARW2-2-04-0,,,Swintha Danielsen 2008-05-25,,
ARW2-2-05-mcb,mcb,ARW2-2-05,2,ARW2-2-05-0,,,Swintha Danielsen 2008-05-25,,
ARW2-2-06-mcb,mcb,ARW2-2-06,2,ARW2-2-06-0,,,Swintha Danielsen 2008-05-25,,
ARW2-3-02a-mcb,mcb,ARW2-3-02a,3,ARW2-3-02a-1,,,Swintha Danielsen 2008-05-25,,
ARW2-3-05-mcb,mcb,ARW2-3-05,3,ARW2-3-05-0,,,Swintha Danielsen 2008-05-25,,
ARW2-3-06a-mcb,mcb,ARW2-3-06a,3,ARW2-3-06a-0,,,Swintha Danielsen 2008-05-25,,
ARW2-3-07-mcb,mcb,ARW2-3-07,3,ARW2-3-07-0,,,Swintha Danielsen 2008-05-25,,
ARW2-4-02-mcb,mcb,ARW2-4-02,4,ARW2-4-02-1,,,Swintha Danielsen 2008-05-25,,
ARW2-4-03-mcb,mcb,ARW2-4-03,4,ARW2-4-03-0,,,Swintha Danielsen 2008-05-25,,
ARW2-4-05-mcb,mcb,ARW2-4-05,4,ARW2-4-05-0,,,Swintha Danielsen 2008-05-25,,
ARW2-4-07-mcb,mcb,ARW2-4-07,4,ARW2-4-07-0,,,Swintha Danielsen 2008-05-25,,
ARW2-4-08-mcb,mcb,ARW2-4-08,4,ARW2-4-08-0,,,Swintha Danielsen 2008-05-25,,
ARW2-4-09-mcb,mcb,ARW2-4-09,4,ARW2-4-09-1,,,Swintha Danielsen 2008-05-25,,
ARW2-4-11-mcb,mcb,ARW2-4-11,4,ARW2-4-11-1,,,Swintha Danielsen 2008-05-25,,
ARW2-4-11a-mcb,mcb,ARW2-4-11a,4,ARW2-4-11a-1,,,Swintha Danielsen 2008-05-25,,
ARW2-4-12-mcb,mcb,ARW2-4-12,4,ARW2-4-12-NK,,,Swintha Danielsen 2008-05-25,,
ARW2-4-13-mcb,mcb,ARW2-4-13,4,ARW2-4-13-NK,,,Swintha Danielsen 2008-05-25,,
ARW2-4-14-mcb,mcb,ARW2-4-14,4,ARW2-4-14-NK,,,Swintha Danielsen 2008-05-25,,
ARW2-5-01-mcb,mcb,ARW2-5-01,5,ARW2-5-01-1,,,Swintha Danielsen 2008-05-25,,
ARW2-5-02-mcb,mcb,ARW2-5-02,5,ARW2-5-02-1,,,Swintha Danielsen 2008-05-25,,
ARW2-5-03-mcb,mcb,ARW2-5-03,5,ARW2-5-03-0,,,Swintha Danielsen 2008-05-25,,
ARW2-5-04-mcb,mcb,ARW2-5-04,5,ARW2-5-04-1,,,Swintha Danielsen 2008-05-25,,
ARW2-5-04a-mcb,mcb,ARW2-5-04a,5,ARW2-5-04a-0,,,Swintha Danielsen 2008-05-25,,
ARW2-5-05-mcb,mcb,ARW2-5-05,5,ARW2-5-05-1,,,Swintha Danielsen 2008-05-25,,
ARW2-5-06-mcb,mcb,ARW2-5-06,5,ARW2-5-06-1,,,Swintha Danielsen 2008-05-25,,
ARW2-5-07-mcb,mcb,ARW2-5-07,5,ARW2-5-07-1,,,Swintha Danielsen 2008-05-25,,
ARW2-5-08-mcb,mcb,ARW2-5-08,5,ARW2-5-08-0,,,Swintha Danielsen 2008-05-25,,
ARW2-5-09-mcb,mcb,ARW2-5-09,5,ARW2-5-09-0,,,Swintha Danielsen 2008-05-25,,
ARW2-5-10-mcb,mcb,ARW2-5-10,5,ARW2-5-10-0,,,Swintha Danielsen 2008-05-25,,
ARW2-6-01-mcb,mcb,ARW2-6-01,6,ARW2-6-01-1,,,Swintha Danielsen 2008-05-25,,
ARW2-6-02-mcb,mcb,ARW2-6-02,6,ARW2-6-02-1,,,Swintha Danielsen 2008-05-25,,
ARW2-6-03-mcb,mcb,ARW2-6-03,6,ARW2-6-03-1,,,Swintha Danielsen 2008-05-25,,
ARW2-6-05-mcb,mcb,ARW2-6-05,6,ARW2-6-05-1,,,Swintha Danielsen 2008-05-25,,
ARW2-6-06-mcb,mcb,ARW2-6-06,6,ARW2-6-06-0,,,Swintha Danielsen 2008-05-25,,
ARW2-6-07-mcb,mcb,ARW2-6-07,6,ARW2-6-07-0,,,Swintha Danielsen 2008-05-25,,
ARW2-6-08-mcb,mcb,ARW2-6-08,6,ARW2-6-08-1,,,Swintha Danielsen 2008-05-25,,
ARW2-6-09a-mcb,mcb,ARW2-6-09a,6,ARW2-6-09a-0,,,Swintha Danielsen 2008-05-25,,
ARW2-6-09b-mcb,mcb,ARW2-6-09b,6,ARW2-6-09b-1,,,Swintha Danielsen 2008-05-25,,
ARW2-6-10-mcb,mcb,ARW2-6-10,6,ARW2-6-10-0,,,Swintha Danielsen 2008-05-25,,
ARW2-7-01-mcb,mcb,ARW2-7-01,7,ARW2-7-01-0,,,Swintha Danielsen 2008-05-25,,
ARW2-7-02-mcb,mcb,ARW2-7-02,7,ARW2-7-02-0,,,Swintha Danielsen 2008-05-25,,
ARW2-7-03a-mcb,mcb,ARW2-7-03a,7,ARW2-7-03a-0,,,Swintha Danielsen 2008-05-25,,
ARW2-7-03b-mcb,mcb,ARW2-7-03b,7,ARW2-7-03b-1,,,Swintha Danielsen 2008-05-25,,
ARW2-8-01a-mcb,mcb,ARW2-8-01a,8,ARW2-8-01a-1,,,Swintha Danielsen 2008-05-25,,
ARW2-8-01b-mcb,mcb,ARW2-8-01b,8,ARW2-8-01b-0,"only some, there are different adj classes",,Swintha Danielsen 2008-05-25,,
ARW2-9-01-mcb,mcb,ARW2-9-01,9,ARW2-9-01-0,,,Swintha Danielsen 2008-05-25,,
ARW2-9-01a-mcb,mcb,ARW2-9-01a,9,ARW2-9-01a-0,,,Swintha Danielsen 2008-05-25,,
ARW2-9-02-mcb,mcb,ARW2-9-02,9,ARW2-9-02-1,,,Swintha Danielsen 2008-05-25,,
ARW2-9-02a-mcb,mcb,ARW2-9-02a,9,ARW2-9-02a-1,,,Swintha Danielsen 2008-05-25,,
ARW2-9-03-mcb,mcb,ARW2-9-03,9,ARW2-9-03-0,,,Swintha Danielsen 2008-05-25,,
ARW2-9-04-mcb,mcb,ARW2-9-04,9,ARW2-9-04-1,,,Swintha Danielsen 2008-05-25,,
ARW2-9-05-mcb,mcb,ARW2-9-05,9,ARW2-9-05-0,,,Swintha Danielsen 2008-05-25,,
ARW2-9-06-mcb,mcb,ARW2-9-06,9,ARW2-9-06-1,,,Swintha Danielsen 2008-05-25,,
ARW2-9-07-mcb,mcb,ARW2-9-07,9,ARW2-9-07-0,,,Swintha Danielsen 2008-05-25,,
ARW20-mcb,mcb,ARW20,1,ARW20-1,,,Swintha Danielsen 2008-05-25,,
ARW21-mcb,mcb,ARW21,?,ARW21-NK,,,Swintha Danielsen 2008-05-25,,
ARW22-mcb,mcb,ARW22,1,ARW22-1,,,Swintha Danielsen 2008-05-25,,
ARW23-mcb,mcb,ARW23,1,ARW23-1,,,Swintha Danielsen 2008-05-25,,
ARW24-mcb,mcb,ARW24,1,ARW24-1,,,Swintha Danielsen 2008-05-25,,
ARW25-mcb,mcb,ARW25,1,ARW25-1,,,Swintha Danielsen 2008-05-25,,
ARW26-mcb,mcb,ARW26,1,ARW26-1,,,Swintha Danielsen 2008-05-25,,
ARW27-mcb,mcb,ARW27,1,ARW27-1,,,Swintha Danielsen 2008-05-25,,
ARW28-mcb,mcb,ARW28,0,ARW28-0,,,Swintha Danielsen 2008-05-25,,
ARW29-mcb,mcb,ARW29,0,ARW29-0,,,Swintha Danielsen 2008-05-25,,
ARW3-mcb,mcb,ARW3,?,ARW3-NK,,,Swintha Danielsen 2008-05-25,,
ARW3-1-03-mcb,mcb,ARW3-1-03,1,ARW3-1-03-0,,,Swintha Danielsen 2008-05-25,,
ARW3-1-04a-mcb,mcb,ARW3-1-04a,1,ARW3-1-04a-1,,,Swintha Danielsen 2008-05-25,,
ARW3-1-05a-mcb,mcb,ARW3-1-05a,1,ARW3-1-05a-1,,,Swintha Danielsen 2008-05-25,,
ARW3-1-06-mcb,mcb,ARW3-1-06,1,ARW3-1-06-0,,,Swintha Danielsen 2008-05-25,,
ARW3-2-01a-mcb,mcb,ARW3-2-01a,2,ARW3-2-01a-0,,,Swintha Danielsen 2008-05-25,,
ARW3-2-02a-mcb,mcb,ARW3-2-02a,2,ARW3-2-02a-0,,,Swintha Danielsen 2008-05-25,,
ARW3-2-02b-mcb,mcb,ARW3-2-02b,2,ARW3-2-02b-0,,,Swintha Danielsen 2008-05-25,,
ARW3-2-02c-mcb,mcb,ARW3-2-02c,2,ARW3-2-02c-0,,,Swintha Danielsen 2008-05-25,,
ARW3-2-10-mcb,mcb,ARW3-2-10,2,ARW3-2-10-1,,,Swintha Danielsen 2008-05-25,,
ARW3-2-11-mcb,mcb,ARW3-2-11,2,ARW3-2-11-1,,,Swintha Danielsen 2008-05-25,,
ARW3-2-12-mcb,mcb,ARW3-2-12,2,ARW3-2-12-0,but there is frustrative marking on verbs,,Swintha Danielsen 2008-05-25,,
ARW3-3-07-mcb,mcb,ARW3-3-07,3,ARW3-3-07-1,,,Swintha Danielsen 2008-05-25,,
ARW3-3-08-mcb,mcb,ARW3-3-08,3,ARW3-3-08-1,,,Swintha Danielsen 2008-05-25,,
ARW3-3-09-mcb,mcb,ARW3-3-09,3,ARW3-3-09-1,"for stative forms, perfectives, and regressive of intrasitive verbs - Snell 1998: 61",,Swintha Danielsen 2008-05-25,,
ARW3-3-10-mcb,mcb,ARW3-3-10,3,ARW3-3-10-1,,,Swintha Danielsen 2008-05-25,,
ARW3-3-11-mcb,mcb,ARW3-3-11,3,ARW3-3-11-1,,,Swintha Danielsen 2008-05-25,,
ARW3-3-12-mcb,mcb,ARW3-3-12,3,ARW3-3-12-0,,,Swintha Danielsen 2008-05-25,,
ARW3-3-15-mcb,mcb,ARW3-3-15,3,ARW3-3-15-1,,,Swintha Danielsen 2008-05-25,,
ARW3-3-16-mcb,mcb,ARW3-3-16,3,ARW3-3-16-1,,,Swintha Danielsen 2008-05-25,,
ARW3-3-17-mcb,mcb,ARW3-3-17,3,ARW3-3-17-0,,,Swintha Danielsen 2008-05-25,,
ARW3-3-18-mcb,mcb,ARW3-3-18,3,ARW3-3-18-0,maybe: there are only 1 and 2 SG marked as S or A,,Swintha Danielsen 2008-05-25,,
ARW3-3-21-mcb,mcb,ARW3-3-21,3,ARW3-3-21-0,,,Swintha Danielsen 2008-05-25,,
ARW3-3-22-mcb,mcb,ARW3-3-22,3,ARW3-3-22-0,,,Swintha Danielsen 2008-05-25,,
ARW3-3-23-mcb,mcb,ARW3-3-23,3,ARW3-3-23-0,,,Swintha Danielsen 2008-05-25,,
ARW3-3-24-mcb,mcb,ARW3-3-24,3,ARW3-3-24-0,,,Swintha Danielsen 2008-05-25,,
ARW3-4-02-mcb,mcb,ARW3-4-02,4,ARW3-4-02-1,,,Swintha Danielsen 2008-05-25,,
ARW3-4-02a-mcb,mcb,ARW3-4-02a,4,ARW3-4-02a-1,,,Swintha Danielsen 2008-05-25,,
ARW3-4-03-mcb,mcb,ARW3-4-03,4,ARW3-4-03-1,,,Swintha Danielsen 2008-05-25,,
ARW3-4-04-mcb,mcb,ARW3-4-04,4,ARW3-4-04-1,,,Swintha Danielsen 2008-05-25,,
ARW3-5-02-mcb,mcb,ARW3-5-02,5,ARW3-5-02-1,,,Swintha Danielsen 2008-05-25,,
ARW3-5-04-mcb,mcb,ARW3-5-04,5,ARW3-5-04-1,,,Swintha Danielsen 2008-05-25,,
ARW3-5-05a-mcb,mcb,ARW3-5-05a,5,ARW3-5-05a-1,,,Swintha Danielsen 2008-05-25,,
ARW3-6-01-mcb,mcb,ARW3-6-01,6,ARW3-6-01-0,,,Swintha Danielsen 2008-05-25,,
ARW3-6-01a-mcb,mcb,ARW3-6-01a,6,ARW3-6-01a-0,,,Swintha Danielsen 2008-05-25,,
ARW3-6-02-mcb,mcb,ARW3-6-02,6,ARW3-6-02-1,,,Swintha Danielsen 2008-05-25,,
ARW3-6-03-mcb,mcb,ARW3-6-03,6,ARW3-6-03-1,,,Swintha Danielsen 2008-05-25,,
ARW3-6-04-mcb,mcb,ARW3-6-04,6,ARW3-6-04-1,,,Swintha Danielsen 2008-05-25,,
ARW3-6-05-mcb,mcb,ARW3-6-05,6,ARW3-6-05-1,,,Swintha Danielsen 2008-05-25,,
ARW3-6-06-mcb,mcb,ARW3-6-06,6,ARW3-6-06-1,,,Swintha Danielsen 2008-05-25,,
ARW3-6-07-mcb,mcb,ARW3-6-07,6,ARW3-6-07-1,,,Swintha Danielsen 2008-05-25,,
ARW3-6-08-mcb,mcb,ARW3-6-08,6,ARW3-6-08-1,,,Swintha Danielsen 2008-05-25,,
ARW3-7-01-mcb,mcb,ARW3-7-01,7,ARW3-7-01-1,,,Swintha Danielsen 2008-05-25,,
ARW3-7-03-mcb,mcb,ARW3-7-03,7,ARW3-7-03-1,,,Swintha Danielsen 2008-05-25,,
ARW3-7-04a-mcb,mcb,ARW3-7-04a,7,ARW3-7-04a-0,,,Swintha Danielsen 2008-05-25,,
ARW3-7-04b-mcb,mcb,ARW3-7-04b,7,ARW3-7-04b-0,,,Swintha Danielsen 2008-05-25,,
ARW3-7-04c-mcb,mcb,ARW3-7-04c,7,ARW3-7-04c-0,,,Swintha Danielsen 2008-05-25,,
ARW3-7-05-mcb,mcb,ARW3-7-05,7,ARW3-7-05-0,,,Swintha Danielsen 2008-05-25,,
ARW3-7-06-mcb,mcb,ARW3-7-06,7,ARW3-7-06-0,,,Swintha Danielsen 2008-05-25,,
ARW3-7-07a-mcb,mcb,ARW3-7-07a,7,ARW3-7-07a-1,,,Swintha Danielsen 2008-05-25,,
ARW3-7-08-mcb,mcb,ARW3-7-08,7,ARW3-7-08-0,,,Swintha Danielsen 2008-05-25,,
ARW3-8-01-mcb,mcb,ARW3-8-01,8,ARW3-8-01-1,,,Swintha Danielsen 2008-05-25,,
ARW3-8-02-mcb,mcb,ARW3-8-02,8,ARW3-8-02-0,,,Swintha Danielsen 2008-05-25,,
ARW3-8-03-mcb,mcb,ARW3-8-03,8,ARW3-8-03-0,,,Swintha Danielsen 2008-05-25,,
ARW3-8-04-mcb,mcb,ARW3-8-04,8,ARW3-8-04-0,,,Swintha Danielsen 2008-05-25,,
ARW30-mcb,mcb,ARW30,1,ARW30-1,,,Swintha Danielsen 2008-05-25,,
ARW31-mcb,mcb,ARW31,0,ARW31-0,,,Swintha Danielsen 2008-05-25,,
ARW32-mcb,mcb,ARW32,1,ARW32-1,,,Swintha Danielsen 2008-05-25,,
ARW33-mcb,mcb,ARW33,1,ARW33-1,,,Swintha Danielsen 2008-05-25,,
ARW34-mcb,mcb,ARW34,0,ARW34-0,,,Swintha Danielsen 2008-05-25,,
ARW35-mcb,mcb,ARW35,1,ARW35-1,,,Swintha Danielsen 2008-05-25,,
ARW36-mcb,mcb,ARW36,0,ARW36-0,,,Swintha Danielsen 2008-05-25,,
ARW37-mcb,mcb,ARW37,0,ARW37-0,,,Swintha Danielsen 2008-05-25,,
ARW38-mcb,mcb,ARW38,0,ARW38-0,,,Swintha Danielsen 2008-05-25,,
ARW39-mcb,mcb,ARW39,1,ARW39-1,,,Swintha Danielsen 2008-05-25,,
ARW4-mcb,mcb,ARW4,0,ARW4-0,,,Swintha Danielsen 2008-05-25,,
ARW4-1-01-mcb,mcb,ARW4-1-01,1,ARW4-1-01-0,,,Swintha Danielsen 2008-05-25,,
ARW4-1-02-mcb,mcb,ARW4-1-02,1,ARW4-1-02-1,,,Swintha Danielsen 2008-05-25,,
ARW4-1-03-mcb,mcb,ARW4-1-03,1,ARW4-1-03-1,,,Swintha Danielsen 2008-05-25,,
ARW4-1-04-mcb,mcb,ARW4-1-04,1,ARW4-1-04-0,,,Swintha Danielsen 2008-05-25,,
ARW4-1-05-mcb,mcb,ARW4-1-05,1,ARW4-1-05-0,,,Swintha Danielsen 2008-05-25,,
